game,arm,rewardArm,expiryArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
34,NONE,NA,FRESH,44,0,2,573,1073,"Gamble","aOqRwbOl","Help defending meadow in Sharpham from the intruders",87,5,true
34,NONE,NA,NA,45,0,2,660,1160,"Sure thing","KcFEb2Vt","Steal super awesome diamond sheep from Mikita Thorburn",160,5,false
34,NONE,NA,NA,47,0,2,610,1160,"Sure thing","cw7JU0AY","Steal super awesome diamond clothes from Adebola Atteberry",167,5,false
34,NONE,NA,NA,49,0,2,560,1160,"Sure thing","dYoU2zph","Steal super awesome diamond pan from Floretta Sessions",194,3,false
35,NONE,NA,NA,0,0,3,0,0,"Sure thing","gLCQQ9ld","Steal horse delivery to Friðþjófr Nathanson and share some of the profits with the people.",52,7,true
35,NONE,NA,NA,1,0,3,52,52,"Piece of cake","9c7gaJBV","Help Jorunn Derrick to write their biographical novel about their difficulties with a deranged dog",29,6,true
35,NONE,NA,NA,2,0,3,81,81,"Piece of cake","adyv7997","Help Eseoghene Stanford to fix their weed",9,5,true
35,NONE,NA,NA,3,0,3,90,90,"Piece of cake","iFy7yJHS","Help Faustino Badcock to transport a magic bucket to field in Falldinny",19,4,true
35,NONE,NA,NA,4,0,3,109,109,"Sure thing","0Px1UHFb","Steal weed delivery to Makaio Stringer and share some of the profits with the people.",64,7,true
35,NONE,NA,NA,5,0,3,173,173,"Piece of cake","wXsr1SEo","Help Dekel Wheelock to clean their clothes",4,4,false
35,NONE,NA,EXPIRING,6,0,2,173,173,"Quite likely","1HKEM6nu","Help Ulf L'hernault to sell an unordinary pot on the local market",11,1,true
35,NONE,NA,NA,7,0,2,184,184,"Sure thing","AseAqIRh","Help Miron Cantrell to reach an agreement with Jerzy Hepburn on the matters of disputed bucket",6,7,true
35,NONE,NA,NA,8,0,2,190,190,"Piece of cake","iPjgnaWY","Escort Liêm Chamberlain to grassland in Razormire where they can meet with their long lost sheep",54,6,true
35,NONE,NA,NA,9,0,2,244,244,"Piece of cake","pmWhV6ze","Help Tuvya Hallgrímsson to reach an agreement with Oluwafunmilayo Strange on the matters of disputed bucket",12,5,true
35,NONE,NA,NA,10,0,2,256,256,"Walk in the park","BZMzoAbJ","Create an advertisement campaign for Kavita Cornett to promote their chariot based business",30,6,true
35,NONE,NA,EXPIRING,11,0,2,286,286,"Gamble","mExEBimr","Escort Willard Bronson to thrift shoppe in Ridgeville where they can meet with their long lost pan",66,1,true
35,NONE,NA,NA,12,0,2,352,352,"Walk in the park","K1oFarr4","Help Przemysł Savidge to transport a magic potatoes to field in Snowchester",15,2,true
35,NONE,NA,NA,13,0,2,367,367,"Walk in the park","gC9YQl3R","Help Victorius Rogerson to sell an unordinary chariot on the local market",14,5,false
35,NONE,NA,NA,15,0,2,317,367,"Piece of cake","59l3TIuy","Steal chicken delivery to Aristotelis Ellisson and share some of the profits with the people.",71,7,true
35,NONE,NA,FRESH,16,0,2,388,438,"Risky","dgyolBsC","Escort Belinha Arrington to peninsula in Northdeen where they can meet with their long lost chicken",66,3,true
35,NONE,NA,NA,17,0,2,454,504,"Sure thing","ADvrBrve","Steal potatoes delivery to Harry Rennell and share some of the profits with the people.",58,7,true
35,NONE,NA,NA,18,0,2,512,562,"Piece of cake","aZAPpDnK","Escort Jurian Burnham to village in Eastshore where they can meet with their long lost sheep",63,6,true
35,NONE,NA,NA,19,0,2,575,625,"Sure thing","H4BWEg3R","Escort Juana Woodhams to peninsula in Lowegill where they can meet with their long lost beer mug",73,7,true
35,NONE,NA,FRESH,20,0,2,648,698,"Piece of cake","k1f4MfP6","Steal bucket delivery to Meinard Ericson and share some of the profits with the people.",60,5,true
35,NONE,NA,FRESH,21,0,2,708,758,"Piece of cake","mkLAQFh4","Escort Nuan Edduson to meadow in Eastfirth where they can meet with their long lost dog",65,7,true
35,NONE,NA,NA,22,0,2,773,823,"Sure thing","1Stfwv49","Help defending plains in Greyscale from the intruders",91,7,true
35,NONE,NA,EXPIRING,23,0,2,864,914,"Quite likely","d3ZhAttR","Investigate Miša Treloar and find out their relation to the magic squirrel.",131,1,true
35,NONE,NA,NA,24,0,2,995,1045,"Sure thing","0dKeSMFF","Steal super awesome diamond wagon from Irvine Hampson",158,6,false
35,NONE,NA,EXPIRING,26,0,2,945,1045,"Risky","1vrknrFl","Escort Teófilo Cookson to meadow in Metalscale where they can meet with their long lost house",67,1,false
35,NONE,NA,NA,28,0,2,895,1045,"Piece of cake","NzcxLUV3","Steal super awesome diamond beer mug from Levent Rodgers",166,2,false
35,NONE,NA,NA,30,0,2,845,1045,"Piece of cake","j84oUS6o","Help defending pasture in Sharpgill from the intruders",98,6,true
35,NONE,NA,NA,31,0,2,943,1143,"Piece of cake","6pIIx1Tf","Help defending plains in Burnswatch from the intruders",94,7,true
35,NONE,NA,EXPIRING,32,0,2,1037,1237,"Playing with fire","tCpb7S5H","Infiltrate The Invisibles and recover their secrets.",147,1,false
35,NONE,NA,NA,34,0,2,987,1237,"Piece of cake","m9pAxvtY","Help defending grassland in Thornpeak from the intruders",106,7,true
35,NONE,NA,FRESH,35,0,2,1093,1343,"Risky","bUks5pkv","Help defending pasture in Penbane from the intruders",95,7,true
35,NONE,NA,NA,36,0,2,1188,1438,"Piece of cake","WEj9mivK","Help defending steppe in Lighttown from the intruders",101,7,true
35,NONE,NA,EXPIRING,37,0,2,1289,1539,"Hmmm....","OQGQ54dj","Help defending field in Masonsheen from the intruders",79,1,true
35,NONE,NA,FRESH,38,0,2,1368,1618,"Walk in the park","TmaiEq1B","Help defending meadow in Darkhill from the intruders",92,6,true
35,NONE,NA,NA,39,0,2,1460,1710,"Piece of cake","ztOiyg5I","Help defending peninsula in Fernshaw from the intruders",91,1,true
35,NONE,NA,NA,40,0,2,1551,1801,"Walk in the park","vJJwQabT","Help defending thrift shoppe in Whitehole from the intruders",75,2,true
35,NONE,NA,FRESH,41,0,2,1626,1876,"Gamble","khrVaNDy","Help defending grassland in Towerdrone from the intruders",103,4,true
35,NONE,NA,FRESH,42,0,2,1729,1979,"Hmmm....","Le130UFN","Help defending field in Penpeak from the intruders",94,6,true
35,NONE,NA,NA,43,0,2,1823,2073,"Walk in the park","lLJ1VMhD","Help defending village in Blackbane from the intruders",101,6,true
35,NONE,NA,NA,44,0,2,1924,2174,"Quite likely","VjWqDIn2","Help defending field in Westdean from the intruders",72,4,false
35,NONE,NA,FRESH,46,0,2,1874,2174,"Rather detrimental","QlcUCYe1","Help defending meadow in Lowewhyte from the intruders",100,4,true
35,NONE,NA,NA,47,0,2,1974,2274,"Quite likely","u4cWfFI1","Help defending woodland in Strongcaster from the intruders",69,5,false
35,NONE,NA,EXPIRING,49,0,2,1924,2274,"Hmmm....","51dgpOdg","Help defending pasture in Doveville from the intruders",79,1,false
36,NONE,NA,NA,0,0,3,0,0,"Piece of cake","FnFcO7P1","Steal squirrel delivery to Teréz Peacock and share some of the profits with the people.",43,7,true
36,NONE,NA,NA,1,0,3,43,43,"Piece of cake","IBFy1FSJ","Create an advertisement campaign for Alannah Boatwright to promote their chariot based business",25,6,false
36,NONE,NA,NA,2,0,2,43,43,"Piece of cake","UpOAheBh","Escort Hina Desprez to village in Orrinham where they can meet with their long lost sheep",84,5,true
36,NONE,NA,NA,3,0,2,127,127,"Piece of cake","rsJ2Vdhk","Escort Breandán Clinton to field in Thornwhyte where they can meet with their long lost house",55,4,true
36,NONE,NA,NA,4,0,2,182,182,"Piece of cake","sevQObQg","Help Ezechias Stringer to reach an agreement with Arabella Whitaker on the matters of disputed chariot",14,4,true
36,NONE,NA,NA,5,0,2,196,196,"Walk in the park","2y0gNG6d","Help Aldina Treloar to reach an agreement with Drew Armstrong on the matters of disputed sheep",13,2,false
36,NONE,NA,NA,7,0,2,146,196,"Piece of cake","A4f0jGAl","Create an advertisement campaign for Sang Prudhomme to promote their pan based business",42,7,true
36,NONE,NA,EXPIRING,8,0,2,188,238,"Quite likely","jE0S1hRn","Help Daviti Blankenship to reach an agreement with Semi̇ha Southers on the matters of disputed weed",5,1,false
36,NONE,NA,EXPIRING,10,0,2,138,238,"Walk in the park","eLp7zG14","Help Xenon Williams to sell an unordinary chicken on the local market",18,1,true
36,NONE,NA,NA,11,0,2,156,256,"Walk in the park","AotNycLN","Help Sören Þórhallsson to write their biographical novel about their difficulties with a deranged clothes",27,1,true
36,NONE,NA,NA,12,0,2,183,283,"Walk in the park","easSm3iD","Help Bellatrix Stevenson to transport a magic wagon to thrift shoppe in Ferncrest",16,1,true
36,NONE,NA,EXPIRING,13,0,2,199,299,"Rather detrimental","KgmHvjI0","Help Demetrio Nathans to write their biographical novel about their difficulties with a deranged cat",36,1,false
36,NONE,NA,EXPIRING,15,0,2,149,299,"Gamble","pAeQqyLe","Create an advertisement campaign for Kenji Arthurson to promote their dog based business",32,1,false
36,NONE,NA,EXPIRING,17,0,2,99,299,"Quite likely","uQdBz1jD","Create an advertisement campaign for Baldr Millhouse to promote their wagon based business",31,1,true
36,NONE,NA,NA,18,0,2,130,330,"Piece of cake","4xlh4Hue","Create an advertisement campaign for Nowell Arterberry to promote their bucket based business",25,7,true
36,NONE,NA,NA,19,0,2,155,355,"Piece of cake","auOAoiBQ","Help Dariusz Fairburn to write their biographical novel about their difficulties with a deranged pot",31,2,true
36,NONE,NA,EXPIRING,20,0,2,186,386,"Risky","tyANITmB","Create an advertisement campaign for Aldona Jameson to promote their cat based business",26,1,true
36,NONE,NA,EXPIRING,21,0,2,212,412,"Piece of cake","uwQftLnI","Escort Christabel Michaelson to peninsula in Ridgehill where they can meet with their long lost potatoes",72,1,true
36,NONE,NA,NA,22,0,2,284,484,"Piece of cake","1bSH37rO","Escort Chifuniro Deadman to savannah in Falldrone where they can meet with their long lost bucket",48,7,true
36,NONE,NA,EXPIRING,23,0,2,332,532,"Gamble","NKEH9wjR","Infiltrate The Eagle Soldiers and recover their secrets.",155,1,true
36,NONE,NA,NA,24,0,2,487,687,"Piece of cake","7nYqKor5","Escort Artemisia Vincent to grassland in Ridgewell where they can meet with their long lost water",68,3,true
36,NONE,NA,EXPIRING,25,0,2,555,755,"Hmmm....","qsDj9FKL","Investigate Domitian Attaway and find out their relation to the magic chariot.",155,1,true
36,NONE,NA,NA,26,0,2,710,910,"Piece of cake","egiIP6vN","Escort Ambrogino Pierson to thrift shoppe in Snowdale where they can meet with their long lost turnips",69,5,true
36,NONE,NA,FRESH,27,0,2,779,979,"Hmmm....","MHzjJZyM","Help defending steppe in Penpeak from the intruders",107,6,true
36,NONE,NA,NA,28,0,2,886,1086,"Walk in the park","hkZx8jjG","Help defending steppe in Lightfair from the intruders",106,4,true
36,NONE,NA,NA,29,0,2,992,1192,"Gamble","RSRb5EBl","Escort Priskilla Whitaker to meadow in Bleaktown where they can meet with their long lost weed",66,1,true
36,NONE,NA,EXPIRING,30,0,2,1058,1258,"Impossible","lbaRoD0d","Kill Dylis Rowbottom with water and make Rajesh Blackwood from palace in Eversheen to take the blame",113,1,false
36,NONE,NA,FRESH,32,0,2,1008,1258,"Risky","mdSYAkVb","Help defending thrift shoppe in Sharpcrest from the intruders",114,3,false
36,NONE,NA,NA,34,0,2,958,1258,"Piece of cake","4y9LAokj","Help defending meadow in Burnsdinny from the intruders",113,4,true
36,NONE,NA,EXPIRING,35,0,2,1071,1371,"Gamble","Z4XJ2lMw","Infiltrate The Ruby Thorns and recover their secrets.",105,1,false
36,NONE,NA,NA,37,0,2,1021,1371,"Piece of cake","E6nyhwRd","Help defending peninsula in Razorloft from the intruders",94,1,true
36,NONE,NA,NA,38,0,2,1115,1465,"Walk in the park","5iZuaPqk","Help defending peninsula in Millerburg from the intruders",86,2,true
36,NONE,NA,NA,39,0,2,1201,1551,"Piece of cake","uUTGRyHO","Help defending village in Whiteford from the intruders",87,7,true
36,NONE,NA,NA,40,0,2,1288,1638,"Walk in the park","GP2i5NSe","Help defending plains in Voidbane from the intruders",73,2,true
36,NONE,NA,FRESH,41,0,2,1361,1711,"Gamble","FhxCpqvX","Help defending plains in Strongloft from the intruders",72,6,true
36,NONE,NA,EXPIRING,42,0,2,1433,1783,"Suicide mission","FCwz0Ke2","Help defending plains in Fernsheen from the intruders",84,1,false
36,NONE,NA,EXPIRING,44,0,2,1383,1783,"Gamble","88VJ0sZ3","Help defending thrift shoppe in Frostcaster from the intruders",88,1,true
36,NONE,NA,NA,45,0,2,1471,1871,"Hmmm....","kpr3WTvv","Help defending steppe in Sharpsheen from the intruders",79,4,false
36,NONE,NA,FRESH,47,0,2,1421,1871,"Rather detrimental","f7TxEaoX","Help defending woodland in Ferndale from the intruders",57,7,false
36,NONE,NA,FRESH,49,0,2,1371,1871,"Suicide mission","lWdG6vN1","Help defending thicket in Evercawl from the intruders",89,6,false
37,NONE,NA,NA,0,0,3,0,0,"Piece of cake","QkjiF4SW","Help Titty Adamson to fix their turnips",9,7,true
37,NONE,NA,NA,1,0,3,9,9,"Piece of cake","9025n65M","Help Graciela Hamilton to clean their weed",1,7,true
37,NONE,NA,NA,2,0,3,10,10,"Piece of cake","fZxcyi6Z","Help Moe Yule to transport a magic sheep to meadow in Bloodbane",21,5,true
37,NONE,NA,NA,3,0,3,31,31,"Piece of cake","gyK0wouN","Steal dog delivery to Abia Stanford and share some of the profits with the people.",64,4,true
37,NONE,NA,NA,4,0,3,95,95,"Piece of cake","tS4bCd9B","Create an advertisement campaign for Bertram Madison to promote their water based business",23,6,true
37,NONE,NA,NA,5,0,3,118,118,"Piece of cake","e9lioCWQ","Create an advertisement campaign for Ler Þórhallsson to promote their clothes based business",32,7,true
37,NONE,NA,FRESH,6,0,3,150,150,"Gamble","6Qey0tBD","Create an advertisement campaign for Achan Masters to promote their wagon based business",17,7,false
37,NONE,NA,NA,7,0,2,150,150,"Sure thing","HRSYGqB1","Help Mariel Þórhalldóttir to transport a magic pot to meadow in Orrinport",5,7,true
37,NONE,NA,NA,8,0,2,155,155,"Sure thing","JcQQSzwP","Help Dalitso Hambledon to sell an unordinary turnips on the local market",26,6,true
37,NONE,NA,NA,9,0,2,181,181,"Piece of cake","OWc3MGsh","Escort Fidelma Shackleford to thrift shoppe in Eastwhyte where they can meet with their long lost turnips",59,7,true
37,NONE,NA,EXPIRING,10,0,2,240,240,"Walk in the park","lnJGBgr7","Help Lisbet Atwater to fix their pan",5,1,true
37,NONE,NA,NA,11,0,2,245,245,"Piece of cake","1ZjFFPki","Create an advertisement campaign for Yasen Fishman to promote their pan based business",27,6,true
37,NONE,NA,NA,12,0,2,272,272,"Sure thing","I6JpTqKA","Steal wagon delivery to Jannette Barnard and share some of the profits with the people.",43,7,true
37,NONE,NA,FRESH,13,0,2,315,315,"Hmmm....","riQVmd7U","Create an advertisement campaign for Azeneth Wickham to promote their weed based business",25,3,false
37,NONE,NA,NA,15,0,2,265,315,"Piece of cake","Okv3ZQmW","Help Lin Tennison to sell an unordinary bucket on the local market",25,3,true
37,NONE,NA,NA,16,0,2,290,340,"Walk in the park","HPaSTcEK","Help Jahzeel Breckenridge to write their biographical novel about their difficulties with a deranged turnips",41,6,true
37,NONE,NA,NA,17,0,2,331,381,"Quite likely","gEp3zJns","Help Mahmood Bloxham to sell an unordinary horse on the local market",15,4,true
37,NONE,NA,NA,18,0,2,346,396,"Hmmm....","97D9g173","Help Corina Deering to sell an unordinary chariot on the local market",23,3,true
37,NONE,NA,FRESH,19,0,2,369,419,"Gamble","jJTk1AJl","Create an advertisement campaign for Şi̇ri̇n Sheppard to promote their chicken based business",26,7,false
37,NONE,NA,NA,21,0,2,319,419,"Piece of cake","0CDjsHOR","Help defending thrift shoppe in Northmoore from the intruders",119,7,true
37,NONE,NA,NA,22,0,2,438,538,"Piece of cake","CjYEQRqJ","Escort Yanka Royceston to peninsula in Orrindean where they can meet with their long lost house",62,5,true
37,NONE,NA,NA,23,0,2,500,600,"Piece of cake","Rb3wiZG8","Help defending meadow in Voiddean from the intruders",114,5,true
37,NONE,NA,FRESH,24,0,2,614,714,"Playing with fire","ybigG2M5","Escort Elisabed Jameson to thrift shoppe in Dornpine where they can meet with their long lost turnips",50,4,false
37,NONE,NA,NA,26,0,2,564,714,"Sure thing","pxRu9dMq","Help defending thrift shoppe in Blackcrest from the intruders",106,6,true
37,NONE,NA,EXPIRING,27,0,2,670,820,"Walk in the park","gtBKMYft","Escort Agar Chandler to steppe in Dornton where they can meet with their long lost dog",71,1,true
37,NONE,NA,NA,28,0,2,741,891,"Piece of cake","fKL0w6Zl","Escort Jure Prudhomme to pasture in Eastheart where they can meet with their long lost squirrel",71,1,true
37,NONE,NA,FRESH,29,0,2,812,962,"Quite likely","1IGPTnil","Help defending savannah in Eastgarden from the intruders",105,6,true
37,NONE,NA,NA,30,0,2,917,1067,"Piece of cake","QRyO3PYA","Help defending plains in Towerbury from the intruders",108,7,true
37,NONE,NA,NA,31,0,2,1025,1175,"Piece of cake","TXgtf1M9","Help defending meadow in Millerdeen from the intruders",112,6,true
37,NONE,NA,NA,32,0,2,1137,1287,"Walk in the park","7hkpkTh8","Help defending peninsula in Scaleport from the intruders",99,1,true
37,NONE,NA,EXPIRING,33,0,2,1236,1386,"Playing with fire","p4VqanIx","Investigate Trenton Hampton and find out their relation to the magic weed.",156,1,false
37,NONE,NA,NA,35,0,2,1186,1386,"Piece of cake","BtWdDJGA","Help defending peninsula in Ferntown from the intruders",89,6,true
37,NONE,NA,EXPIRING,36,0,2,1275,1475,"Risky","2BUNbyLw","Investigate Ampelio Treloar and find out their relation to the magic beer mug.",177,1,false
37,NONE,NA,NA,38,0,2,1225,1475,"Piece of cake","PUOUYePO","Help defending plains in Ravendeen from the intruders",101,3,true
37,NONE,NA,FRESH,39,0,2,1326,1576,"Walk in the park","SJnwP3kI","Help defending meadow in Thorndale from the intruders",94,3,false
37,NONE,NA,NA,41,0,2,1276,1576,"Piece of cake","JW6r1hLC","Help defending village in Voidcaster from the intruders",60,6,true
37,NONE,NA,EXPIRING,42,0,2,1336,1636,"Risky","DYALYM6T","Help defending pasture in Bleakton from the intruders",54,1,true
37,NONE,NA,FRESH,43,0,2,1390,1690,"Risky","iGnxeYsp","Help defending peninsula in Whitemire from the intruders",82,4,true
