game,arm,rewardArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
34,NONE,HIGH,9,0,2,63,113,"Hmmm....","oFihhejM","Escort Lorri Wootton to savannah in Penburg where they can meet with their long lost chicken",51,5,true
34,NONE,LOW,10,0,2,114,164,"Walk in the park","Gp386fyK","Help Thaksin Chambers to transport a magic pan to grassland in Fallmountain",15,5,true
34,NONE,HIGH,11,0,2,129,179,"Hmmm....","oauxUbnO","Help Talin Robertson to write their biographical novel about their difficulties with a deranged potatoes",29,5,true
34,NONE,HIGH,12,0,2,158,208,"Hmmm....","ggyQluKn","Help Lahja Holland to write their biographical novel about their difficulties with a deranged chicken",28,5,false
34,NONE,LOW,14,0,2,108,208,"Walk in the park","UxGTWYZj","Help Kiersten Edwardson to sell an unordinary dog on the local market",18,4,true
34,NONE,HIGH,15,0,2,126,226,"Walk in the park","xT8E9Ad5","Create an advertisement campaign for Erastos Belcher to promote their water based business",32,7,false
34,NONE,LOW,17,0,2,76,226,"Walk in the park","roqUZcJb","Create an advertisement campaign for Bhavana Packard to promote their beer mug based business",29,4,true
34,NONE,LOW,18,0,2,105,255,"Risky","hGRpc0ER","Create an advertisement campaign for Nerva Westley to promote their turnips based business",31,3,true
34,NONE,HIGH,19,0,2,136,286,"Walk in the park","9LMuBJ3R","Escort Petula Ericson to pasture in Scaleshaw where they can meet with their long lost clothes",61,7,true
34,NONE,HIGH,20,0,2,197,347,"Risky","lj0lFyWt","Investigate Phaedra Alexander and find out their relation to the magic pot.",143,3,false
34,NONE,NA,22,0,2,147,347,"Sure thing","1s7GroCP","Steal wagon delivery to Fletcher Hartell and share some of the profits with the people.",47,4,true
34,NONE,LOW,23,0,2,194,394,"Piece of cake","xhKaeL7B","Escort Constantijn Matthewson to peninsula in Fallmountain where they can meet with their long lost potatoes",61,7,false
34,NONE,HIGH,25,0,2,144,394,"Piece of cake","89JOoylK","Help defending plains in Eastdeen from the intruders",106,7,true
34,NONE,HIGH,26,0,2,250,500,"Piece of cake","J50nU67x","Help defending savannah in Millergannon from the intruders",115,7,true
34,NONE,LOW,27,0,2,365,615,"Piece of cake","r5nsy6GX","Help defending plains in Frostburg from the intruders",103,6,true
34,NONE,HIGH,28,0,2,468,718,"Piece of cake","icqHs5ET","Help defending savannah in Bleakchester from the intruders",107,6,true
34,NONE,NA,29,0,2,575,825,"Piece of cake","ypMHZLwp","Help defending thrift shoppe in Doveseed from the intruders",105,6,false
34,NONE,NA,31,0,2,525,825,"Piece of cake","pmK44uSS","Help defending meadow in Voidwatch from the intruders",96,7,true
34,NONE,NA,32,0,2,621,921,"Walk in the park","D0q5A7o1","Help defending village in Lightpool from the intruders",93,6,true
34,NONE,HIGH,33,0,2,714,1014,"Risky","l076MJWH","Investigate Nikolče Westcott and find out their relation to the magic water.",163,3,true
34,NONE,NA,34,0,2,877,1177,"Hmmm....","FBTquTqC","Help defending pasture in Ravenmountain from the intruders",79,6,false
34,NONE,LOW,36,0,2,827,1177,"Risky","zCmqNVai","Help defending village in Eastshaw from the intruders",93,4,false
34,NONE,LOW,38,0,2,777,1177,"Risky","skf2zWmA","Help defending peninsula in Ravenwater from the intruders",85,6,true
34,NONE,HIGH,39,0,2,862,1262,"Walk in the park","4ygpyWAv","Help defending pasture in Oldpool from the intruders",96,7,true
34,NONE,LOW,40,0,2,958,1358,"Walk in the park","W4WfDGrc","Help defending meadow in Ravensheen from the intruders",87,4,true
34,NONE,NA,41,0,2,1045,1445,"Walk in the park","boUHJ4Ix","Help defending plains in Strongcrest from the intruders",90,3,true
34,NONE,LOW,42,0,2,1135,1535,"Gamble","6dUcBNRz","Help defending field in Ridgechester from the intruders",53,7,true
34,NONE,HIGH,43,0,2,1188,1588,"Gamble","11IgOiHh","Help defending steppe in Ridgeheart from the intruders",87,7,true
34,NONE,HIGH,44,0,2,1275,1675,"Hmmm....","0JMznT92","Help defending steppe in Sharpmire from the intruders",83,3,false
34,NONE,HIGH,46,0,2,1225,1675,"Suicide mission","M8WBqNeb","Help defending woodland in Northwatch from the intruders",88,6,false
34,NONE,HIGH,48,0,2,1175,1675,"Suicide mission","0TOE4IYJ","Help defending forest in Metalpool from the intruders",87,7,false
35,FAST,HIGH,0,0,3,0,0,"Piece of cake","spkvgsJL","Steal chicken delivery to Ábrahám Griffin and share some of the profits with the people.",51,7,true
35,FAST,LOW,1,0,3,51,51,"Quite likely","Ohy5GiUW","Help Katarína Martinson to reach an agreement with Poldi Rogerson on the matters of disputed squirrel",5,6,true
35,FAST,LOW,2,0,3,56,56,"Piece of cake","FB6IUr4R","Help Hypatia Treloar to transport a magic dog to pasture in Scaleshaw",16,5,true
35,FAST,LOW,3,0,3,72,72,"Quite likely","7gM8a2sA","Help Ludde Lesassier to reach an agreement with Shea Holmwood on the matters of disputed pot",16,4,true
35,FAST,LOW,4,0,3,88,88,"Piece of cake","mZ6kzbfd","Help Torill Painter to clean their pot",1,7,true
35,FAST,LOW,5,0,3,89,89,"Piece of cake","lmvqCRBo","Help Nika Thatcher to write their biographical novel about their difficulties with a deranged cat",29,7,true
35,FAST,HIGH,7,1,3,18,118,"Rather detrimental","7JVSm75I","Help Fergie Botwright to write their biographical novel about their difficulties with a deranged horse",48,6,true
35,FAST,LOW,8,1,3,66,166,"Sure thing","XJgmPUsk","Help Jenny Padmore to reach an agreement with Steve Overton on the matters of disputed water",11,7,true
35,FAST,HIGH,9,1,3,77,177,"Quite likely","GnQJeX58","Escort Meike Jeffries to field in Strongsheen where they can meet with their long lost wagon",73,7,false
35,FAST,HIGH,10,1,2,77,177,"Quite likely","VBeytV6Y","Steal bucket delivery to Mami Martell and share some of the profits with the people.",55,6,true
35,FAST,HIGH,12,2,2,32,232,"Quite likely","Kc60jTBh","Create an advertisement campaign for Aelius Garnett to promote their squirrel based business",28,6,true
35,FAST,NA,13,2,2,60,260,"Quite likely","JMP3cpGN","Rescue Lenka Gylfadóttir from pasture in Dornfirth where they are attacked by angry weed",20,4,true
35,FAST,LOW,14,2,2,80,280,"Rather detrimental","z2KPKC3Y","Help Heddwyn Shakesheave to write their biographical novel about their difficulties with a deranged chariot",34,7,true
35,FAST,LOW,16,3,2,14,314,"Rather detrimental","JM0wR877","Help Shantanu Kingston to write their biographical novel about their difficulties with a deranged chicken",37,4,false
35,FAST,HIGH,17,3,1,14,314,"Piece of cake","8C9zTM2y","Escort Laia Swindlehurst to steppe in Greyport where they can meet with their long lost horse",85,4,true
35,FAST,HIGH,19,3,2,49,399,"Sure thing","LImVXlzH","Steal bucket delivery to Dell Skinner and share some of the profits with the people.",70,6,true
35,FAST,LOW,21,4,2,19,469,"Walk in the park","WIlqsapM","Rescue Hasi̇p Collingwood from meadow in Ridgemountain where they are attacked by angry cat",42,7,false
35,FAST,HIGH,22,4,1,19,469,"Piece of cake","wM5hnnIa","Help defending savannah in Snowhill from the intruders",150,7,false
36,NONE,HIGH,0,0,3,0,0,"Piece of cake","Cw4F3S0x","Help Ali Bernard to sell an unordinary clothes on the local market",25,7,true
36,NONE,LOW,1,0,3,25,25,"Gamble","DNDoPmZt","Help Derrick Normanson to sell an unordinary sheep on the local market",21,7,false
36,NONE,LOW,2,0,2,25,25,"Piece of cake","leKSvphj","Help Zbignev Lukeson to reach an agreement with Madonna Rennold on the matters of disputed bucket",4,7,true
36,NONE,HIGH,3,0,2,29,29,"Piece of cake","fzI2v2XQ","Help Ihor Hlöðversdóttir to transport a magic bucket to plains in Whitedrone",19,4,true
36,NONE,HIGH,4,0,2,48,48,"Piece of cake","y8DC2bog","Help Helmold Summerfield to transport a magic chicken to steppe in Razordrone",19,3,true
36,NONE,NA,5,0,2,67,67,"Sure thing","wA4ZsYsL","Help Evgeniya Sharrow to transport a magic bucket to meadow in Burnsheart",19,6,true
36,NONE,HIGH,6,0,2,86,86,"Quite likely","fxbT7QTS","Help Eileithyia Leavitt to transport a magic weed to meadow in Fernmere",24,4,true
36,NONE,HIGH,7,0,2,110,110,"Quite likely","nakyf4UA","Help Irina Edwardson to sell an unordinary bucket on the local market",24,7,true
36,NONE,LOW,8,0,2,134,134,"Piece of cake","kRdN7qkA","Help Olwen Bateson to transport a magic potatoes to meadow in Metaldeen",16,6,true
36,NONE,HIGH,9,0,2,150,150,"Piece of cake","JlP9GVhE","Create an advertisement campaign for Henrikki Edwards to promote their beer mug based business",31,7,true
36,NONE,LOW,10,0,2,181,181,"Walk in the park","u4xLseME","Escort Jenifer Waldroup to steppe in Greyfire where they can meet with their long lost potatoes",65,7,true
36,NONE,HIGH,11,0,2,246,246,"Walk in the park","SWM57sGj","Escort Louane Midgley to village in Bleakchester where they can meet with their long lost wagon",79,3,true
36,NONE,LOW,12,0,2,325,325,"Quite likely","K5akh89B","Help Lyudmila Richardson to write their biographical novel about their difficulties with a deranged pot",19,6,false
36,NONE,LOW,14,0,2,275,325,"Piece of cake","S5GKOWkJ","Help Kwame Masterson to sell an unordinary water on the local market",26,7,true
36,NONE,HIGH,15,0,2,301,351,"Quite likely","6q3Rja7t","Escort Bengt Masters to pasture in Newwater where they can meet with their long lost house",71,7,true
36,NONE,HIGH,16,0,2,372,422,"Quite likely","ihw99PBj","Escort Sacha Griffin to thrift shoppe in Lightgarden where they can meet with their long lost beer mug",57,5,false
36,NONE,HIGH,18,0,2,322,422,"Suicide mission","GVP5Xben","Help Světlana Beckham to write their biographical novel about their difficulties with a deranged chicken",37,3,false
36,NONE,LOW,20,0,2,272,422,"Rather detrimental","5lJc6ixg","Help Atif Roberts to write their biographical novel about their difficulties with a deranged potatoes",25,6,false
36,NONE,HIGH,22,0,2,222,422,"Sure thing","8IgaZtnE","Help defending plains in Blackmoore from the intruders",112,6,true
36,NONE,LOW,23,0,2,334,534,"Piece of cake","j1wTnS1W","Create an advertisement campaign for Theodore Beverley to promote their water based business",37,3,true
36,NONE,LOW,24,0,2,371,571,"Quite likely","QrQyd4Qy","Help defending meadow in Lightburg from the intruders",106,4,true
36,NONE,NA,25,0,2,477,677,"Piece of cake","49y4etjo","Help defending savannah in Ridgehole from the intruders",123,4,true
36,NONE,HIGH,26,0,2,600,800,"Quite likely","sxMdRSpb","Help defending grassland in Metalshore from the intruders",124,7,false
36,NONE,NA,28,0,2,550,800,"Sure thing","KpbkMx51","Help defending peninsula in Ravenville from the intruders",98,5,true
36,NONE,NA,29,0,2,648,898,"Sure thing","DpULXbOb","Help defending steppe in Penshore from the intruders",127,7,true
36,NONE,HIGH,30,0,2,775,1025,"Piece of cake","E31VuZdL","Help defending village in Fangdale from the intruders",113,7,true
36,NONE,NA,31,0,2,888,1138,"Piece of cake","aDa7Sj5Y","Help defending field in Lightfair from the intruders",98,4,true
36,NONE,NA,32,0,2,986,1236,"Suicide mission","vvcTypZ4","Investigate Sarnai Allaire and find out their relation to the magic pot.",158,3,false
36,NONE,NA,34,0,2,936,1236,"Piece of cake","fjNHOmYV","Help defending grassland in Masoncaster from the intruders",82,6,true
36,NONE,LOW,35,0,2,1018,1318,"Walk in the park","0tbvq2bY","Help defending steppe in Sharploft from the intruders",103,6,true
36,NONE,LOW,36,0,2,1121,1421,"Hmmm....","xAA85CsW","Help defending village in Newville from the intruders",94,7,true
36,NONE,HIGH,37,0,2,1215,1515,"Walk in the park","iiJf3hmw","Help defending field in Blackcawl from the intruders",104,5,true
36,NONE,HIGH,38,0,2,1319,1619,"Walk in the park","0OFnrFOy","Help defending savannah in Lowepine from the intruders",103,5,true
36,NONE,LOW,39,0,2,1422,1722,"Piece of cake","2VmqkqRL","Help defending plains in Ravendeen from the intruders",74,7,false
36,NONE,HIGH,41,0,2,1372,1722,"Risky","IaYWMAbT","Help defending village in Frostwhyte from the intruders",103,6,false
36,NONE,HIGH,43,0,2,1322,1722,"Risky","fmPFOv3x","Help defending pasture in Frostport from the intruders",95,6,false
36,NONE,HIGH,45,0,2,1272,1722,"Rather detrimental","h6lJpXrE","Help defending hill in Orrinfire from the intruders",93,7,false
36,NONE,LOW,47,0,2,1222,1722,"Rather detrimental","aUbr2hBx","Help defending church in Fangtown from the intruders",69,6,true
36,NONE,LOW,48,0,2,1291,1791,"Suicide mission","Ey6Bll2b","Help defending manor in Ridgeshaw from the intruders",77,7,false
37,FAST,LOW,0,0,3,0,0,"Piece of cake","NH8vZRKJ","Help Édouard Simonson to fix their beer mug",2,7,true
37,FAST,HIGH,1,0,3,2,2,"Piece of cake","w1jimyAh","Escort Alex Whittle to grassland in Lowespring where they can meet with their long lost wagon",77,6,true
37,FAST,HIGH,2,0,3,79,79,"Sure thing","eppC7yat","Steal wagon delivery to Þórr Wallace and share some of the profits with the people.",46,5,true
37,FAST,HIGH,4,1,3,25,125,"Sure thing","vpwd4Lcq","Help Pascale Hatheway to sell an unordinary potatoes on the local market",16,3,true
37,FAST,NA,5,1,3,41,141,"Sure thing","n3vp7NrC","Help Wayan Hamilton to clean their clothes",5,3,true
37,FAST,NA,6,1,3,46,146,"Piece of cake","yvjahSeS","Help Kolya Parsons to clean their chariot",6,3,true
37,FAST,HIGH,7,1,3,52,152,"Risky","XfLlFPFJ","Escort Sašo Olhouser to pasture in Snowscale where they can meet with their long lost turnips",70,6,true
37,FAST,HIGH,9,2,3,22,222,"Piece of cake","MPyafUie","Steal pot delivery to Konstantina Fletcher and share some of the profits with the people.",62,5,true
37,FAST,LOW,10,2,3,84,284,"Piece of cake","L7RtLEq4","Help Szonja Woodhams to sell an unordinary cat on the local market",26,4,true
37,FAST,HIGH,12,3,3,10,310,"Quite likely","4q6F92Tp","Escort Hayden Bradford to pasture in Darkfirth where they can meet with their long lost chicken",80,7,false
37,FAST,NA,13,3,2,10,310,"Sure thing","Su6oQjIj","Steal squirrel delivery to Salman Wilkerson and share some of the profits with the people.",83,7,true
37,FAST,LOW,14,3,2,93,393,"Walk in the park","9Y3h0pN2","Create an advertisement campaign for Vasuda Ellisson to promote their turnips based business",33,7,true
37,FAST,LOW,16,4,2,26,426,"Quite likely","Gzj8JfaX","Escort Răzvan Zufall to plains in Evercawl where they can meet with their long lost potatoes",77,6,false
37,FAST,LOW,17,4,1,26,426,"Risky","OiuOYilj","Rescue Arethusa Stringer from grassland in Scalebane where they are attacked by angry water",38,7,false
38,NONE,LOW,0,0,3,0,0,"Quite likely","2F9n6R2G","Help Àlex Mathewson to clean their clothes",9,7,true
38,NONE,HIGH,1,0,3,9,9,"Walk in the park","mdEHuEsT","Escort Sixtine Atterberry to savannah in Dorndinny where they can meet with their long lost beer mug",55,7,true
38,NONE,HIGH,2,0,3,64,64,"Piece of cake","A3F8S6F4","Help Dylis Normanson to write their biographical novel about their difficulties with a deranged chicken",25,5,true
38,NONE,HIGH,3,0,3,89,89,"Quite likely","laFCtKV2","Create an advertisement campaign for Medrod Warrick to promote their potatoes based business",37,4,true
38,NONE,HIGH,4,0,3,126,126,"Walk in the park","u6VtyYGA","Help Tjaard Beasley to sell an unordinary pan on the local market",18,3,true
38,NONE,HIGH,5,0,3,144,144,"Sure thing","JbRYf5SF","Help Izydor Odson to fix their bucket",9,6,true
38,NONE,NA,6,0,3,153,153,"Sure thing","serJzUoT","Help Irfan Cornell to reach an agreement with Nimat Shelton on the matters of disputed house",2,6,true
38,NONE,LOW,7,0,3,155,155,"Playing with fire","zlLr3jJI","Help Reba Rennoll to transport a magic house to peninsula in Burnsspring",24,3,false
38,NONE,HIGH,8,0,2,155,155,"Piece of cake","vpw3Erh6","Escort Jamillah Leighton to pasture in Highville where they can meet with their long lost chariot",58,6,true
38,NONE,LOW,9,0,2,213,213,"Quite likely","ZJjHEJ6D","Help Vivien Jephson to write their biographical novel about their difficulties with a deranged wagon",29,5,true
38,NONE,HIGH,10,0,2,242,242,"Walk in the park","wyPaP9UJ","Escort Răzvan Francis to field in Dornshaw where they can meet with their long lost chariot",70,4,true
38,NONE,HIGH,11,0,2,312,312,"Playing with fire","20yzvmtv","Escort Garen Dedrick to meadow in Orrinfair where they can meet with their long lost clothes",75,3,false
38,NONE,HIGH,13,0,2,262,312,"Piece of cake","xLkBjpsH","Steal horse delivery to Vangel Attwater and share some of the profits with the people.",48,6,true
38,NONE,HIGH,14,0,2,310,360,"Risky","PKCbRpTS","Help Semen Adamson to write their biographical novel about their difficulties with a deranged potatoes",48,7,true
38,NONE,LOW,15,0,2,358,408,"Piece of cake","0lsblrk6","Create an advertisement campaign for Teutorigos Reynell to promote their pan based business",34,7,true
38,NONE,HIGH,16,0,2,392,442,"Piece of cake","bXAmOZ0D","Steal clothes delivery to Iikka Holland and share some of the profits with the people.",61,5,true
38,NONE,HIGH,17,0,2,453,503,"Piece of cake","Je0hHIVB","Escort Talin St john to village in Ridgeford where they can meet with their long lost house",55,7,true
38,NONE,LOW,18,0,2,508,558,"Rather detrimental","TXZtH9AW","Create an advertisement campaign for Linnaea Eddudóttir to promote their horse based business",35,7,false
38,NONE,LOW,20,0,2,458,558,"Rather detrimental","STuQfPds","Escort Korinna Walters to savannah in Bloodwhyte where they can meet with their long lost bucket",49,5,false
38,NONE,LOW,22,0,2,408,558,"Piece of cake","vyEqPTMY","Steal cat delivery to Geula Forrest and share some of the profits with the people.",37,4,true
